payment_id,customer_id,staff_id,rental_id,inventory_id,film_id,amount,payment_date
22861,19,1,14101,1892,412,4.99,2022-02-08 11:37:02.473415+00
22862,19,1,15047,1309,288,2.99,2022-02-05 13:12:31.809772+00
22865,20,1,10616,1094,243,7.99,2022-02-12 21:56:04.254273+00
22867,20,1,11821,2711,595,0.99,2022-02-18 11:05:14.689104+00
22870,20,1,13137,4431,969,4.99,2022-02-13 04:02:00.69441+00
22871,20,2,13317,3349,735,2.99,2022-02-09 13:17:19.878223+00
22872,20,2,14613,3841,841,2.99,2022-02-08 12:19:45.898134+00
22880,21,2,11970,1779,387,0.99,2022-02-24 16:16:00.189447+00
22881,21,2,12131,3380,741,2.99,2022-02-03 10:07:29.684816+00
22892,21,2,14446,4367,952,2.99,2022-02-05 09:54:40.692105+00
22893,21,1,14869,455,100,4.99,2022-02-23 00:57:10.652701+00
22895,22,1,12124,2036,443,2.99,2022-02-04 11:50:38.313087+00
22896,22,2,12809,2005,436,0.99,2022-02-21 09:14:24.78175+00
22903,22,1,15793,2863,627,4.99,2022-02-17 18:51:55.61953+00
22905,23,2,11501,2147,464,2.99,2022-02-09 01:09:49.974799+00
22926,25,1,14193,513,114,4.99,2022-02-16 13:43:11.065422+00
22943,27,1,10852,3862,845,4.99,2022-02-21 03:15:10.825513+00
22949,27,1,12531,2771,609,2.99,2022-02-10 13:22:14.655063+00
22955,28,2,12190,2464,538,2.99,2022-02-10 17:34:08.890998+00
22969,29,2,12615,2191,473,6.99,2022-02-18 05:56:28.015238+00
22980,30,1,12546,610,132,2.99,2022-02-19 13:10:34.169834+00
22983,30,1,13682,287,65,4.99,2022-02-22 09:35:53.530602+00
22987,30,1,15544,1918,417,4.99,2022-02-14 22:46:12.575269+00
22989,31,2,12085,600,131,4.99,2022-02-16 06:50:58.965663+00
22990,31,1,12377,4564,996,0.99,2022-02-13 21:47:30.362602+00
22994,32,2,11831,4562,995,4.99,2022-02-04 22:08:20.989799+00
23007,33,1,15096,1983,432,5.99,2022-02-25 05:19:26.773653+00
23013,34,2,11701,993,222,4.99,2022-02-14 12:55:54.842688+00
23018,34,2,13949,1518,331,2.99,2022-02-13 23:29:23.808278+00
23020,34,2,14701,3034,665,7.99,2022-02-10 03:55:06.763645+00
23039,36,2,15657,1897,413,4.99,2022-02-26 22:59:56.021659+00
23064,39,2,10269,2537,556,4.99,2022-02-05 20:49:37.702367+00
23066,39,1,10639,1015,227,9.99,2022-02-19 19:30:38.772401+00
23070,39,2,15124,1598,350,5.99,2022-02-18 15:37:46.965023+00
23074,40,2,12396,3624,791,9.99,2022-02-19 16:19:01.69463+00
23081,40,1,15193,1033,231,2.99,2022-02-19 04:17:19.776111+00
23084,41,2,12147,705,154,2.99,2022-02-04 15:02:25.262537+00
23093,42,2,12499,2611,572,2.99,2022-02-25 02:15:10.6532+00
23099,43,2,14837,2251,486,4.99,2022-02-27 23:45:09.330257+00
23101,43,2,15800,963,215,6.99,2022-02-28 13:08:03.874946+00
23106,44,1,12790,1281,284,6.99,2022-02-03 05:01:12.603552+00
23108,44,2,15054,2314,502,2.99,2022-02-28 02:25:47.615998+00
23109,45,1,10507,367,80,2.99,2022-02-06 04:48:22.937068+00
23115,45,1,11725,519,115,2.99,2022-02-19 03:42:48.198898+00
23117,45,2,13394,2597,570,4.99,2022-02-05 13:45:09.111195+00
23118,45,1,14576,1189,265,6.99,2022-02-03 17:32:44.7284+00
23123,46,1,10827,1590,349,5.99,2022-02-11 23:13:24.902618+00
23134,46,1,15438,2030,442,2.99,2022-02-04 04:54:53.468297+00
23135,46,1,15708,1974,430,0.99,2022-02-16 15:54:40.277611+00
23138,47,2,11477,1671,365,5.99,2022-02-08 07:10:04.750676+00
23147,49,1,10266,476,105,0.99,2022-02-13 00:01:40.259047+00
23149,49,1,10814,2758,605,2.99,2022-02-04 23:53:25.403758+00
23154,50,2,10485,29,6,7.99,2022-02-10 06:25:05.873905+00
23155,50,2,11053,2599,571,3.99,2022-02-01 10:38:38.119718+00
23158,50,1,14054,338,74,4.99,2022-02-14 12:17:09.759189+00
23163,51,1,10780,1450,317,2.99,2022-02-07 11:45:51.332795+00
23164,51,1,10894,598,130,0.99,2022-02-16 09:50:28.630426+00
23183,52,2,12520,681,149,0.99,2022-02-13 20:29:54.580748+00
23193,53,2,13789,2523,554,2.99,2022-02-16 03:34:09.898909+00
23198,53,2,14811,1613,352,0.99,2022-02-20 06:52:24.811724+00
23204,54,1,12526,3541,774,2.99,2022-02-14 09:50:02.961288+00
23210,54,1,14215,35,7,4.99,2022-02-16 03:06:00.591384+00
23211,54,1,15226,318,71,10.99,2022-02-24 02:38:51.609761+00
23214,55,1,12776,2345,510,4.99,2022-02-13 19:27:23.1303+00
23216,55,2,12972,1218,270,1.99,2022-02-27 04:19:28.914722+00
23220,56,2,10356,313,70,6.99,2022-02-05 00:57:33.381791+00
23223,56,1,11358,2361,514,5.99,2022-02-09 12:48:35.130105+00
23230,56,2,14534,2514,552,0.99,2022-02-01 06:28:14.876017+00
23241,58,2,12292,1417,310,8.99,2022-02-14 02:36:33.232891+00
23254,59,1,14135,347,77,5.99,2022-02-13 20:53:03.496516+00
23265,60,1,15318,1738,378,2.99,2022-02-14 08:54:33.966416+00
23269,61,2,10549,3719,813,0.99,2022-02-10 09:01:04.91688+00
23272,61,1,13450,135,27,0.99,2022-02-21 07:18:42.813689+00
23274,61,2,15089,3288,724,6.99,2022-02-19 14:27:11.049984+00
23277,62,1,11297,2531,555,5.99,2022-02-27 06:05:37.941013+00
23279,62,2,13512,4508,985,8.99,2022-02-18 07:07:15.369441+00
23283,62,1,15464,3235,710,6.99,2022-02-18 18:29:32.2508+00
23320,66,2,14351,2037,443,2.99,2022-02-27 06:26:43.073808+00
23327,67,1,13652,2548,559,2.99,2022-02-19 23:22:50.866699+00
23339,69,1,11943,4466,976,3.99,2022-02-20 21:44:24.708614+00
23344,69,2,14311,1761,382,3.99,2022-02-25 20:51:24.418696+00
23345,69,2,14685,1320,292,0.99,2022-02-09 16:13:45.986952+00
23347,69,1,15547,1488,326,2.99,2022-02-03 21:36:16.470671+00
23368,72,1,11679,3337,734,4.99,2022-02-09 04:03:50.20505+00
23379,72,2,15146,3102,681,2.99,2022-02-13 09:12:22.432524+00
23384,73,2,11609,351,78,3.99,2022-02-10 01:13:26.088593+00
23388,73,2,16002,2770,608,2.99,2022-02-26 08:40:21.518531+00
23391,74,2,12477,4516,986,3.99,2022-02-05 21:03:40.343781+00
23396,74,1,15286,3731,816,4.99,2022-02-28 06:45:22.668974+00
23411,75,2,15928,2086,452,5.99,2022-02-25 08:45:32.061891+00
23414,76,2,13697,291,66,3.99,2022-02-22 10:00:10.848963+00
23425,77,2,13752,1794,390,9.99,2022-02-26 20:46:00.574479+00
23426,77,2,14530,1905,415,4.99,2022-02-21 18:17:28.126182+00
23428,78,2,10350,2067,448,3.99,2022-02-04 20:32:22.979439+00
23429,78,1,10590,740,162,2.99,2022-02-07 06:07:52.36396+00
23432,78,2,12474,2240,484,8.99,2022-02-09 22:22:49.030445+00
23437,78,2,14620,3272,720,2.99,2022-02-16 18:00:09.802089+00
23450,80,2,11839,2282,494,0.99,2022-02-18 06:46:00.066589+00
23452,80,2,12468,1689,368,2.99,2022-02-06 03:23:35.992977+00
23454,80,2,13395,53,11,0.99,2022-02-08 01:28:30.02889+00
23459,80,1,16012,2421,528,5.99,2022-02-16 08:49:10.067667+00
23469,81,1,15823,3047,668,4.99,2022-02-06 23:04:21.558909+00
23472,82,1,11093,239,54,4.99,2022-02-25 00:12:22.474584+00
23478,82,2,14892,3061,672,4.99,2022-02-27 05:47:12.396153+00
23499,84,1,15255,3415,748,2.99,2022-02-10 16:41:23.376943+00
23503,85,2,12036,3620,790,0.99,2022-02-01 08:25:58.859143+00
23515,86,1,13874,72,15,2.99,2022-02-18 13:26:14.107466+00
23518,86,1,15715,3808,834,1.99,2022-02-15 13:46:14.377228+00
23519,86,2,15940,1606,351,5.99,2022-02-27 00:01:21.422611+00
23524,87,1,13479,1262,280,0.99,2022-02-15 15:25:09.120162+00
23527,87,1,14566,84,17,2.99,2022-02-08 14:53:37.995219+00
23531,88,1,11056,1404,307,6.99,2022-02-10 15:09:14.115516+00
23541,89,1,13823,3875,847,2.99,2022-02-16 19:21:16.722981+00
23555,91,2,11418,4490,981,0.99,2022-02-24 19:36:48.605982+00
23573,93,2,11271,4323,941,5.99,2022-02-20 13:22:15.7558+00
23593,95,2,13516,4286,933,7.99,2022-02-14 16:41:45.024849+00
23595,96,2,11864,2985,654,4.99,2022-02-09 10:42:11.147852+00
23598,96,2,12525,2357,512,4.99,2022-02-09 11:19:57.427306+00
23601,96,1,14462,2201,476,3.99,2022-02-19 18:07:10.590319+00
23604,97,2,14323,1257,278,4.99,2022-02-04 17:12:02.136173+00
23606,98,2,10694,3429,752,3.99,2022-02-03 23:21:16.81298+00
23610,98,1,11635,2642,579,5.99,2022-02-18 20:21:16.827471+00
23611,98,1,11730,3817,835,2.99,2022-02-04 09:50:50.918905+00
23613,98,2,14459,1532,335,1.99,2022-02-10 09:11:49.087561+00
23629,101,1,12471,242,55,4.99,2022-02-11 20:41:48.779757+00
23636,102,1,11183,833,182,4.99,2022-02-19 17:41:39.182852+00
23637,102,2,12495,1225,271,4.99,2022-02-12 03:03:19.538497+00
23670,106,2,11436,3834,840,0.99,2022-02-23 02:04:36.837932+00
23682,108,2,11445,3340,734,6.99,2022-02-13 17:14:45.660944+00
23689,108,1,16001,245,55,2.99,2022-02-17 22:55:25.290162+00
23691,109,2,10892,3243,714,3.99,2022-02-23 07:33:42.598306+00
23706,111,2,13525,3514,769,5.99,2022-02-02 04:24:58.919638+00
23707,111,1,14949,2434,531,0.99,2022-02-09 03:23:54.747286+00
23717,112,1,14358,861,189,0.99,2022-02-06 05:53:54.036921+00
23722,113,1,10378,4110,894,0.99,2022-02-24 16:58:38.381978+00
23738,114,1,15528,3033,665,2.99,2022-02-15 04:49:45.041075+00
23745,115,2,12366,3799,832,0.99,2022-02-20 13:19:12.372636+00
23749,116,2,10250,3706,810,1.99,2022-02-16 21:20:46.376591+00
23757,116,2,14763,1480,324,11.99,2022-02-11 03:52:25.634006+00
23758,116,1,14907,2469,540,2.99,2022-02-16 06:33:23.012319+00
23767,117,2,14854,1989,433,2.99,2022-02-24 19:19:12.120345+00
23771,118,2,14394,4555,994,5.99,2022-02-02 19:37:50.917386+00
23773,118,1,14924,4189,912,2.99,2022-02-28 15:25:53.295916+00
23774,118,1,15731,3403,746,0.99,2022-02-17 18:21:47.557865+00
23780,119,2,12576,329,73,2.99,2022-02-27 00:42:31.924989+00
23787,119,2,14659,928,206,0.99,2022-02-23 22:58:50.360651+00
23795,120,2,11133,675,147,0.99,2022-02-18 14:40:54.274346+00
23811,121,1,14177,409,90,4.99,2022-02-21 01:08:12.51501+00
23817,122,1,10626,1042,233,1.99,2022-02-21 02:22:15.034172+00
23823,122,1,13812,2788,611,4.99,2022-02-21 07:09:23.708938+00
23828,123,1,13668,3659,799,2.99,2022-02-23 16:34:17.298197+00
23841,125,1,11806,3203,704,4.99,2022-02-21 17:49:01.900742+00
23843,125,1,11999,4333,945,0.99,2022-02-04 02:41:47.319352+00
23844,125,1,12075,3147,691,4.99,2022-02-27 02:02:12.432614+00
23859,126,1,16007,3236,710,7.99,2022-02-13 08:46:48.396531+00
23861,127,1,10973,3562,778,7.99,2022-02-04 14:12:02.510417+00
23870,127,2,15736,4272,930,5.99,2022-02-24 21:50:29.069919+00
23876,128,2,13181,1256,278,5.99,2022-02-01 05:55:39.203704+00
23879,128,2,14157,4471,976,0.99,2022-02-06 17:28:31.468683+00
23892,129,1,13919,909,202,4.99,2022-02-02 20:52:44.513659+00
23898,130,1,11811,195,43,2.99,2022-02-27 20:10:58.553017+00
23909,131,2,12263,4053,882,0.99,2022-02-04 14:58:26.082293+00
23912,131,2,13346,4541,991,7.99,2022-02-24 20:43:48.837376+00
23928,133,2,13323,1055,235,2.99,2022-02-03 01:55:13.225676+00
23930,133,2,13910,252,56,2.99,2022-02-09 14:30:03.681175+00
23941,134,2,15963,3819,836,2.99,2022-02-24 00:21:36.262601+00
23951,135,2,15908,2453,535,2.99,2022-02-03 22:24:25.099579+00
23959,137,2,10595,966,215,4.99,2022-02-11 22:34:43.12975+00
23965,137,1,13148,1762,382,0.99,2022-02-06 05:45:02.030187+00
23981,138,1,14194,2003,436,1.99,2022-02-16 13:45:07.68514+00
23991,139,1,14788,1917,417,2.99,2022-02-12 07:37:51.984176+00
23997,139,1,15743,1625,355,0.99,2022-02-14 03:22:23.901767+00
24002,140,2,13053,2044,444,10.99,2022-02-26 18:07:39.975507+00
24004,140,1,15852,1506,329,2.99,2022-02-16 12:01:34.396046+00
24027,142,1,13959,2283,494,0.99,2022-02-08 22:51:59.736504+00
24030,142,2,15333,1839,400,2.99,2022-02-22 07:05:21.433867+00
24032,143,1,11278,961,214,6.99,2022-02-01 22:31:38.730819+00
24036,143,1,15250,2176,470,5.99,2022-02-18 04:42:01.424919+00
24053,144,1,15753,3451,757,7.99,2022-02-17 11:15:27.177099+00
24057,145,1,12637,4005,872,2.99,2022-02-17 05:42:22.001996+00
24058,145,2,12785,4190,912,2.99,2022-02-13 21:06:58.894634+00
24082,147,2,13670,1951,425,3.99,2022-02-22 21:16:39.411546+00
24092,148,2,10830,4176,908,6.99,2022-02-10 05:07:03.606642+00
24101,148,2,14184,3759,823,6.99,2022-02-26 08:42:50.786323+00
24103,148,2,14713,3350,736,0.99,2022-02-14 02:36:25.910892+00
24107,148,2,15379,1899,414,8.99,2022-02-04 20:47:27.178395+00
24110,149,2,10737,1773,385,7.99,2022-02-14 23:41:28.384628+00
24117,150,1,10686,2542,557,2.99,2022-02-25 11:17:53.28385+00
24118,150,2,11123,1926,418,2.99,2022-02-27 20:55:48.049662+00
24126,150,2,13255,1101,244,8.99,2022-02-06 08:14:53.872807+00
24130,150,2,14454,2475,542,2.99,2022-02-02 00:11:19.588628+00
24132,150,1,14663,2351,511,0.99,2022-02-17 12:37:39.531156+00
24150,152,2,13484,1533,335,0.99,2022-02-13 12:25:42.581621+00
24154,153,2,11368,866,190,4.99,2022-02-10 10:58:48.47549+00
24155,153,1,12103,4363,951,1.99,2022-02-09 23:19:55.756697+00
24168,154,2,13861,303,68,4.99,2022-02-09 08:38:44.701887+00
24188,156,2,14831,3370,739,4.99,2022-02-11 05:16:34.233564+00
24206,158,2,12421,4067,887,5.99,2022-02-26 23:12:32.503171+00
24210,158,2,14028,4061,885,0.99,2022-02-19 21:00:40.06684+00
24214,159,2,11225,3721,814,4.99,2022-02-18 20:21:05.055465+00
24246,162,2,11012,542,118,0.99,2022-02-28 11:47:25.65095+00
24247,162,1,13288,3558,777,4.99,2022-02-02 21:26:50.283959+00
24249,162,1,15332,3368,739,4.99,2022-02-14 01:03:17.557493+00
24252,163,2,11940,1188,265,4.99,2022-02-26 01:35:02.710051+00
24258,163,1,15520,1792,389,8.99,2022-02-02 14:03:06.755161+00
24259,163,1,15847,2287,496,0.99,2022-02-17 10:51:45.647295+00
24263,165,1,11484,330,73,2.99,2022-02-24 15:13:35.568775+00
24274,166,2,14281,1848,402,2.99,2022-02-18 14:21:50.57287+00
24275,166,1,15213,2002,436,5.99,2022-02-20 02:05:12.855308+00
24279,167,1,12642,2080,451,4.99,2022-02-15 07:49:34.217777+00
24281,167,1,12978,3252,715,4.99,2022-02-10 11:23:21.384606+00
24283,167,1,13870,563,122,1.99,2022-02-14 15:59:34.176954+00
24285,167,1,15050,3961,863,0.99,2022-02-07 16:05:39.907705+00
24286,167,2,15478,4563,996,0.99,2022-02-28 04:10:12.380125+00
24289,168,2,10270,2025,440,0.99,2022-02-24 06:11:14.171524+00
24292,168,1,11631,59,11,1.99,2022-02-05 19:55:59.40195+00
24295,168,1,13018,2122,460,8.99,2022-02-25 00:00:44.161398+00
24296,168,2,13532,1433,313,4.99,2022-02-17 12:10:25.113285+00
24310,170,2,10481,229,51,5.99,2022-02-01 14:28:13.946003+00
24322,171,2,13087,2693,591,6.99,2022-02-01 19:13:06.900019+00
24336,172,2,13937,1755,381,4.99,2022-02-28 08:26:42.248606+00
24353,174,2,12886,2157,466,5.99,2022-02-05 10:06:25.312508+00
24362,175,2,13833,792,173,6.99,2022-02-24 15:39:00.316999+00
24370,176,1,12299,892,199,2.99,2022-02-15 20:32:04.561467+00
24379,177,1,10661,3311,729,2.99,2022-02-23 21:47:58.274176+00
24380,177,1,10710,3082,677,0.99,2022-02-15 18:05:01.458503+00
24383,177,2,11662,2730,599,6.99,2022-02-07 22:18:28.632668+00
24392,178,2,11884,797,174,6.99,2022-02-02 18:02:11.434707+00
24414,180,1,13283,2602,571,2.99,2022-02-09 22:25:51.622122+00
24417,180,1,14109,1046,233,0.99,2022-02-25 02:53:32.096333+00
24429,181,2,12939,3375,740,2.99,2022-02-04 19:53:26.838016+00
24440,182,1,13285,2139,463,2.99,2022-02-24 05:23:25.752586+00
24442,182,1,14953,816,177,6.99,2022-02-26 02:31:27.864051+00
24444,183,2,10620,3064,673,5.99,2022-02-07 20:54:53.989445+00
24458,184,1,14801,1677,366,5.99,2022-02-17 05:02:51.386021+00
24460,185,2,11355,2673,586,0.99,2022-02-15 09:05:26.483293+00
24466,186,1,11982,118,23,0.99,2022-02-16 18:53:03.914874+00
24467,186,1,12348,434,96,5.99,2022-02-26 05:11:09.14262+00
24469,186,1,13168,2210,478,6.99,2022-02-04 05:47:28.020662+00
24471,186,1,13853,1680,366,3.99,2022-02-08 19:37:08.076953+00
24485,187,2,15231,2980,653,4.99,2022-02-09 15:16:11.94112+00
24486,187,2,15517,2221,480,2.99,2022-02-06 16:08:17.470298+00
24488,188,2,10453,1531,334,5.99,2022-02-18 02:43:05.290038+00
24499,188,2,15474,3015,662,4.99,2022-02-21 08:54:10.823371+00
24510,190,2,11750,665,143,0.99,2022-02-21 11:37:25.497323+00
24515,190,2,14141,4527,988,4.99,2022-02-16 14:09:41.750914+00
24517,190,2,14650,1274,282,0.99,2022-02-25 03:48:18.920014+00
24524,192,1,13125,3722,814,5.99,2022-02-11 11:36:32.653019+00
24528,192,2,14692,1908,415,6.99,2022-02-05 10:18:43.647761+00
24535,193,1,14679,1520,331,2.99,2022-02-04 06:13:24.180903+00
24550,195,2,12941,2951,647,0.99,2022-02-28 16:19:18.053338+00
24557,196,2,12836,1380,303,0.99,2022-02-13 17:26:35.83845+00
24561,196,2,15980,3365,738,0.99,2022-02-23 13:28:01.577873+00
24570,197,1,11643,1378,303,1.99,2022-02-01 16:01:07.796725+00
24571,197,1,12799,3885,849,0.99,2022-02-04 16:35:09.960252+00
24572,197,2,13913,4259,926,3.99,2022-02-11 12:04:41.399637+00
24580,198,1,11594,319,71,6.99,2022-02-13 09:05:36.716323+00
24581,198,1,11756,1798,391,2.99,2022-02-27 10:35:17.668724+00
24595,199,1,10850,1853,403,8.99,2022-02-21 10:45:32.721398+00
24606,200,2,15691,784,172,4.99,2022-02-09 19:07:56.224719+00
24613,201,2,13076,1226,272,4.99,2022-02-13 17:16:33.19838+00
24615,201,2,13671,1473,322,3.99,2022-02-14 08:02:21.140021+00
24617,201,2,14656,4205,914,2.99,2022-02-07 11:57:24.701162+00
24631,209,2,14631,782,170,6.99,2022-02-13 03:18:24.968657+00
24637,210,2,12909,4300,937,2.99,2022-02-18 05:59:34.935979+00
24638,210,2,12986,1145,253,4.99,2022-02-23 20:29:26.062542+00
24640,210,2,14639,3510,768,6.99,2022-02-20 22:10:19.922781+00
24648,211,2,12311,1650,360,0.99,2022-02-11 11:50:31.146935+00
24649,211,2,12565,1284,284,4.99,2022-02-22 13:49:53.901306+00
24656,211,2,15538,4226,919,6.99,2022-02-18 04:30:17.72498+00
24676,214,2,12463,30,6,4.99,2022-02-15 13:44:10.012108+00
24680,214,1,13565,3378,741,0.99,2022-02-26 16:36:03.301667+00
24684,214,1,14567,3805,833,0.99,2022-02-02 22:37:21.745858+00
24687,215,2,12285,3531,773,2.99,2022-02-21 09:05:15.584631+00
24690,215,2,14126,2738,601,0.99,2022-02-08 16:02:48.804007+00
24691,215,2,14817,910,202,4.99,2022-02-07 11:17:49.232481+00
24693,215,2,15610,2076,450,2.99,2022-02-27 10:57:20.899199+00
24703,216,2,15199,18,4,2.99,2022-02-04 02:53:58.11713+00
24709,217,1,11958,2061,447,4.99,2022-02-11 19:50:54.422212+00
24713,217,2,15277,1780,387,2.99,2022-02-15 10:10:25.608194+00
24720,218,2,15575,3916,855,0.99,2022-02-06 05:27:34.305688+00
24722,219,2,11791,3640,795,0.99,2022-02-02 05:45:04.016562+00
24729,220,1,10948,4429,968,4.99,2022-02-12 14:48:27.12177+00
24738,220,2,14016,509,113,4.99,2022-02-10 17:47:45.801557+00
24741,221,1,11693,793,173,4.99,2022-02-24 06:43:28.029714+00
24744,221,2,12620,2663,585,3.99,2022-02-02 15:16:54.225139+00
24749,221,1,15125,3942,859,8.99,2022-02-11 10:38:07.871405+00
24757,223,1,15257,915,203,7.99,2022-02-02 12:51:07.479663+00
24758,223,2,15546,2087,452,5.99,2022-02-26 19:09:22.446464+00
24767,224,2,14880,3615,789,2.99,2022-02-27 10:02:35.094867+00
24775,225,2,14444,2211,478,5.99,2022-02-12 12:34:49.568974+00
24782,226,2,15472,4293,936,2.99,2022-02-02 17:56:42.050251+00
24784,226,1,15986,3472,761,2.99,2022-02-24 13:33:24.919273+00
24786,227,2,10999,2013,438,3.99,2022-02-22 14:29:58.035721+00
24793,228,2,12952,2460,537,2.99,2022-02-21 03:42:53.005199+00
24798,229,2,13431,1700,370,4.99,2022-02-05 20:58:23.561114+00
24811,230,1,14340,2181,471,2.99,2022-02-18 19:03:38.679362+00
24812,231,2,11113,1654,361,2.99,2022-02-09 18:27:34.423232+00
24829,232,2,15553,1659,362,2.99,2022-02-06 00:51:36.021079+00
24839,234,1,11050,2077,450,4.99,2022-02-17 19:41:17.131484+00
24845,234,1,12921,781,170,5.99,2022-02-08 14:04:37.005513+00
24848,234,1,15129,3782,828,2.99,2022-02-15 22:37:47.151084+00
24860,236,1,13364,2773,609,2.99,2022-02-06 10:17:48.721797+00
24861,236,1,13443,3161,694,7.99,2022-02-09 10:29:52.775624+00
24863,236,1,14364,3513,769,7.99,2022-02-05 17:55:07.634889+00
24866,237,2,11479,4077,889,11.99,2022-02-07 18:37:34.579143+00
24872,237,2,14453,3312,729,3.99,2022-02-23 02:45:56.680175+00
24878,238,2,11632,2551,559,2.99,2022-02-22 07:08:35.7568+00
24879,238,1,11897,3904,852,2.99,2022-02-13 03:10:55.861202+00
24889,239,1,12721,1045,233,1.99,2022-02-14 05:20:24.340546+00
24890,239,1,13175,3187,699,4.99,2022-02-10 09:04:39.080637+00
24893,239,2,14062,2841,623,1.99,2022-02-08 14:40:28.260883+00
24894,240,1,10308,588,129,7.99,2022-02-06 08:03:11.88277+00
24896,240,2,12283,574,124,6.99,2022-02-27 02:46:13.713565+00
24898,240,2,13119,1401,307,4.99,2022-02-01 13:11:52.615691+00
24900,240,2,14573,2423,529,2.99,2022-02-09 21:30:08.156912+00
24903,241,1,10652,1633,356,2.99,2022-02-10 00:48:09.620754+00
24907,241,2,13077,433,96,2.99,2022-02-28 06:11:18.125743+00
24910,241,1,14936,3710,812,0.99,2022-02-28 15:05:33.733098+00
24915,242,2,10382,4455,973,4.99,2022-02-18 11:41:11.836637+00
24925,242,2,13646,1347,297,5.99,2022-02-03 19:34:33.348596+00
24930,243,1,14033,525,115,2.99,2022-02-02 14:50:42.615066+00
24933,243,2,14581,751,164,1.99,2022-02-28 01:55:13.8813+00
24937,244,2,11157,1313,290,0.99,2022-02-24 11:49:45.849157+00
24961,247,2,11204,3578,783,2.99,2022-02-25 20:00:06.425372+00
24962,247,2,11306,13,3,2.99,2022-02-05 10:47:20.808671+00
24964,247,2,12265,537,117,4.99,2022-02-19 02:08:54.112098+00
24970,248,2,10418,1692,369,4.99,2022-02-17 07:20:04.635875+00
24990,251,2,12047,3886,849,3.99,2022-02-05 05:27:32.117679+00
24992,251,2,13121,3517,770,2.99,2022-02-19 08:14:20.623508+00
24995,251,1,14292,1959,427,0.99,2022-02-07 08:27:28.034298+00
25002,252,2,13989,1470,322,5.99,2022-02-07 07:17:30.93519+00
25005,253,1,10660,2518,554,2.99,2022-02-24 23:30:21.524676+00
25009,253,1,13126,1392,305,5.99,2022-02-25 14:57:13.430909+00
25013,253,2,14655,785,172,4.99,2022-02-18 07:17:56.007401+00
25030,255,1,13268,1166,258,0.99,2022-02-19 10:21:15.323321+00
25042,256,2,14458,1769,383,3.99,2022-02-02 05:59:49.388663+00
25044,256,2,15861,1859,406,4.99,2022-02-16 10:08:41.742422+00
25049,257,2,11860,4354,949,1.99,2022-02-02 12:59:54.661396+00
25061,258,2,10315,895,199,4.99,2022-02-19 05:14:51.572087+00
25062,258,1,10325,2749,603,5.99,2022-02-26 20:51:44.861596+00
25067,258,1,13491,2503,550,4.99,2022-02-04 10:55:47.256807+00
25071,259,1,10510,410,90,3.99,2022-02-27 19:04:05.046214+00
25077,259,2,13366,602,131,4.99,2022-02-26 23:06:59.422957+00
25083,259,1,15425,551,120,10.99,2022-02-25 22:39:54.250335+00
25089,260,1,13685,3336,733,3.99,2022-02-08 12:58:55.304332+00
25092,260,2,14035,2035,443,2.99,2022-02-16 02:11:53.801573+00
25093,260,2,14441,1210,269,2.99,2022-02-26 11:51:50.785668+00
25094,260,1,14579,1205,267,7.99,2022-02-01 15:52:49.336768+00
25099,261,1,12327,2425,529,6.99,2022-02-19 07:55:55.603582+00
25105,262,2,10421,925,205,0.99,2022-02-26 07:44:26.976153+00
25113,262,1,15456,2451,535,0.99,2022-02-21 02:59:32.774532+00
25119,263,1,11339,705,154,2.99,2022-02-18 20:01:17.473334+00
25128,264,2,10792,1037,232,2.99,2022-02-03 23:50:09.577558+00
25130,264,2,11533,4252,924,0.99,2022-02-19 00:14:07.552011+00
25135,264,1,15595,4046,880,4.99,2022-02-07 22:05:46.068599+00
